DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
4/13/05 22:00	Morgantown	WV	Unknown	1 hour	I commented on a strange light in the sky that didn't move.  ((NUFORC Note:  Probably Sirius.  PD))	4/16/05	39.6392195,-79.945983	
4/2/05 17:00	Morgantown	WV	Circle	7:00pm-7:15pm	lookes like a star at first, then it was moving...as it was moving it diment	4/16/05	39.6392195,-79.945983	
3/20/05 08:30	Hedgesville	WV	Light	10 minutes	10-15 lights over hedgesville, WV	3/11/06	39.5546341,-77.994552	
3/14/05 23:00	Bluefield	WV	Other	15 to 20 seconds	dark to light brown "rounded boomerrang" or crescent moon shaped object moves silently overhead.	5/11/05	37.260361,-81.216295	
3/6/05 20:30	Follansbee	WV	Other	15-20 seconds	On 3/6/05 at approx.20:30 EST I wittnessed an very bright round banded object in the sky which began to fade away from me & diminish.	5/11/05	40.2880888,-80.583034	
2/25/05 17:00	Ripley	WV	Circle	1 minute	A round shiney object that was slower than a helicopter and like a ballon.	4/16/05	38.8198662,-81.708563	
2/16/05 20:00	Lakin	WV	Light	5 minutes	bright light hovering in the sky over lakin west virgina	2/22/05	38.9586901,-82.0870873	
2/15/05 14:45	Parkersburg	WV	Cigar	5 minutes	Cigar shaped silver shining object seen in clear daytime sky.	5/11/05	39.2847843,-81.529283	
1/1/05 19:00	Chester	WV	Circle	1 minute	a ball of white bright light	1/19/05	40.6129238,-80.56273	
11/1/04 21:00	Morgantown	WV	Unknown	approx. 5 sec.	beam enters my room	11/9/04	39.6392195,-79.945983	
10/24/04 23:25	Wheeling	WV	Unknown	5 minutes	The sky lit up blue lighting the entire surface around us.   ((NUFORC Note:  Possible meteor.  PD))	10/27/04	40.0751958,-80.695363	
10/13/04 23:00	Parkersburg	WV	Circle	10 seconds	the object gave off a light that illuminated the entire sky then disapated completely.	5/24/05	39.2847843,-81.529283	
10/10/04 14:00	Morgantown	WV	Circle	10 sec	Solid round silver ball passing over at about 3000MSL.	5/24/05	39.6392195,-79.945983	
10/4/04 12:00	West Virginia (above; in-flight sighting)	WV	Changing	less than 5 min.	Oct 4/04 from plane - two dark brown sticklike objects sticking out of the clouds - then dark line gliding away	10/27/04	38.5003838,-80.5000866	
10/3/04 20:30	Martinsburg	WV	Light	2 hours	Five objects that moved too slowly to be any aircraft that made zero sound with red, green, blue and white lights that went in pattern	10/27/04	39.4581569,-77.977678	
8/31/04 21:00	Elkins	WV	Changing	15 min	Explosive cloud over  West Virginia, high altitude?    ((NUFORC Note:  Result of earlier missile launch.  PD))	9/1/04	38.9241932,-79.852943	
8/31/04 21:00	Beaver	WV	Other	45 minutes	Large luminous cloud like object moved slowly across the sky.    ((NUFORC Note:  Result of earlier missile launch.  PD))	9/1/04	38.3043652,-80.604082	
8/31/04 20:30	Morgantown	WV	Other	1-2 minutes	strange lights above touchdown city, wv  ((NUFORC Note:  Result of earlier missile launch.  PD))	9/1/04	39.6392195,-79.945983	
8/16/04 18:00	Morgantown	WV	Circle	8pm.	((NUFORC Note:  Possible contrail?  PD))   I notices that the plains smoke cloud coming off the back.	5/24/05	39.6392195,-79.945983	
7/29/04 23:45	Lesage	WV	Other	3-5 min	amber orb shaped object moving fast than slow, fast than slow silently with 2 other diff crafts almost following it	8/11/04	38.5064731,-82.2984823	
7/21/04 18:15	Wheeling	WV	Sphere	5-10 minutes	They would slow down and speed up.	7/25/04	40.0751958,-80.695363	
7/12/04 17:40	Huntington	WV	Cylinder	1 minute	cylinder shaped craft enters cloud bank and never reappears	7/25/04	38.4192496,-82.445154	
7/5/04 21:00	Beckley	WV	Light	30 seconds	a really bright star that moved about a second after we noticed it, at a slow speed till it crossed the horizon	7/13/05	37.7735985,-81.161557	
